province,topic,date,content,label,score
宁夏回族自治区,盐池县教选培三育一体高质量打造乡村振兴人才体系,2019-08-14,今年以来，盐池县坚持“五个看重”用人导向，着力在建机制、增活力、聚合力上下功夫、求实效，努力打造一支过硬的三农干部队伍。。一是抓教育，提升干部队伍“内力”。制定出台《2019—2023年全县干部教育培训规划》，充分依托县乡党校和红色教育、廉政教育、创业实践教育等各类培训基地，大力实施“乡村振兴干部培训计划”，采取请进来、送出去的培训模式，不断提升乡村干部政策理论水平和素质能力。并于7月会同自治区党委组织部、福建泉州市分别在银川闽宁镇、福建泉州市委党校举办2期“促进脱贫富民、推动乡村振兴”专题培训班，切实加强“一懂两爱”三农干部队伍建设，夯实乡村振兴人才基础。。二是抓选育，激发干部队伍“活力”。坚持好干部标准，按照“两个围绕”要求（围绕产业链调班子、围绕结构要求配班子），全县8个乡镇72名班子成员中，共配备农林水牧工作经历或涉农专业毕业领导干部11人，配备“本土”干部13名，有10年以上乡镇工作经历干部24名，有村（社区）挂职党支部书记经历干部18名，围绕“三类人员”配班子，通过摸底调查、海推海选、差额考察的办法，为8个乡镇配备了优秀大学生村官5名、优秀事业干部8名、优秀村干部1名，一批熟悉农村工作、懂经营管理、事业心强、有干劲的优秀人才进入乡镇领导班子，最大限度地优化了乡镇领导班子结构，得到社会各界一致好评。。三是抓培育，坚定干部队伍“定力”。遵循干部成长规律，大力实施优秀年轻干部成长工程，通过定岗压担、多岗轮换、下派挂职、外派学习等方式，鼓励县直部门（单位）优秀干部到乡镇（村）、信访维稳、脱贫富民、重点项目建设等急难险重岗位跟班学习、挂职锻炼，促使提升实践能力和处理复杂问题的能力。今年以来，共选派120名优秀干部到乡镇（村）挂职锻炼，使干部在基层一线砥砺品格，实干担当，同时结合机构改革和全县干部队伍实际，先后提拔重用了36名表现突出的驻村干部、乡镇干部，在全县产生了积极影响，着力营造出人才向农村基层一线流动的鲜明导向。,其他,0.8993924695739928
宁夏回族自治区,传达学习贯彻习近平总书记关于脱贫攻坚工作重要批示精神,2018-06-14,6月13日，宁夏党委常委会召开会议，传达学习贯彻习近平总书记关于打赢脱贫攻坚战三年行动的重要批示精神，研究贯彻落实意见。自治区党委书记石泰峰主持会议并讲话。。会议指出，习近平总书记对打赢脱贫攻坚战三年行动作出的重要批示，站位高远、内涵丰富，既有总体要求、目标任务，也有重点工作、保障措施，还蕴含着具体的方法和路径，为我们打赢脱贫攻坚战进一步指明了方向、提供了基本遵循。我们一定要深入学习领会，坚决贯彻落实，精准聚焦，尽锐出战，坚决打赢我区脱贫攻坚战。。会议指出，确保到2020年如期完成脱贫攻坚任务，既是对各级干部政治忠诚和政治担当的考量，也是对各级干部工作能力和工作水平的考验。政治站位要再提高，把打赢打好脱贫攻坚战作为义不容辞的政治责任，深入学习贯彻习近平新时代中国特色社会主义思想特别是习近平扶贫思想，坚决贯彻落实党中央决策部署，认真贯彻落实党中央《关于打赢脱贫攻坚战三年行动的指导意见》，用心用情用力抓好脱贫攻坚各项工作，以实际行动维护习近平总书记的核心地位，维护党中央权威和集中统一领导。精准施策要再聚焦，围绕“六个精准”的要求，在精准施策上聚焦聚焦再聚焦，坚持目标标准“两个不偏离”，立足当前、着眼长远，稳扎稳打、久久为功，整改解决突出问题，一步一个脚印抓好产业发展、基础设施建设、激发内生动力等工作，确保脱贫攻坚精准稳定可持续。脱贫责任要再强化，按照中央统筹、省负总责、市县抓落实的要求，进一步压实领导责任，压实部门行业扶贫责任，充分调动社会各界参与脱贫攻坚的积极性，形成政府、市场、社会互动和行业扶贫、专项扶贫、社会扶贫联动的大扶贫格局。。会议强调，脱贫攻坚时间紧、任务重，必须真抓实干、埋头苦干。要坚持严和实的工作作风，扎实开展脱贫攻坚作风建设年活动，集中力量解决脱贫领域存在的资金管理使用不规范、责任落实不到位、措施办法不精准、工作作风不扎实等问题，以优良的作风保障脱贫攻坚任务落实。要坚持求真务实，无论是识别退出扶贫对象、制定政策措施，还是衡量脱贫成效、考核脱贫工作等，都要实打实，决不能弄虚作假，搞数字脱贫、算账脱贫。要深入开展扶贫领域腐败和作风问题专项治理，发现问题、严查快办，不搞例外。要持续加强各级干部特别是扶贫干部的教育培训，既要注重思想政治、专业知识、政策法规等教育培训，也要注重在脱贫攻坚战场上历练干部、培养干部、考察干部、使用干部，工作出色的要提拔重用，履职不力的要及时召回并追责问责。,其他,0.9093336095459048
宁夏回族自治区,自治区党委常委会召开会议不折不扣贯彻落实总书记重要讲话重要指示精神实而又实细而又细防风险保安全护稳定促发展李邑飞主持并讲话,2024-07-08,自治区党委常委会召开会议<br>不折不扣贯彻落实总书记重要讲话重要指示精神<br>实而又实细而又细防风险保安全护稳定促发展<br>李邑飞主持并讲话- 宁夏。自治区党委常委会召开会议 不折不扣贯彻落实总书记重要讲话重要指示精神 实而又实细而又细防风险保安全护稳定促发展 李邑飞主持并讲话。7月8日，自治区党委常委会召开会议，传达学习习近平总书记近期重要讲话重要指示重要回信贺信精神，学习巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作会议精神和2023年度考核评估情况通报，听取十三届自治区党委第四轮巡视、群众身边不正之风和腐败问题集中整治情况汇报，审议有关文件。自治区党委书记李邑飞主持会议并讲话，强调要把总书记近期重要讲话重要指示和考察宁夏重要讲话精神贯通起来一体学习领会、贯彻落实，转化为干事创业强大动力，精耕细作、精准发力防风险保安全护稳定促发展，加快建设美丽新宁夏、奋力谱写中国式现代化宁夏篇章。。会议指出，要深入学习贯彻总书记在中央政治局会议上的重要讲话精神，积极谋划和推进新一轮全面深化改革，坚持问题导向，深入调查研究，总结改革成果经验，聚焦全局性根本性长远性重大任务和牵一发而动全身的关键要害，把问题搞清、原因找准、措施谋实，着力破除制约高质量发展的体制机制障碍，精耕细作推进重点领域改革、谋划宁夏特色改革，以实际成效迎接党的二十届三中全会胜利召开。要深学细悟总书记在和平共处五项原则发表70周年纪念大会上的重要讲话精神，解放思想、守正创新，坚持对内对外开放相结合，找准定位积极服务和融入共建“一带一路”、西部陆海新通道建设，提升中阿博览会等开放平台功能，节约集约、科学配置资源，探索省际合作模式，拓展经贸、能源、科技等领域对外合作，不断提升开放水平。要深刻体悟总书记一心为民的深厚情怀、一以贯之重安全抓安全的底线思维，以时时放心不下的责任感做好防汛防灾各项工作，克服麻痹思想紧起来、动起来，优化指挥体系，严格应急值守，以防为主加强隐患排查整治、应急处置演练、灾情预报预警，统筹应急资源力量调度，打足提前量、织牢防护网，切实保障人民群众生命财产安全。。会议指出，要统一思想、提高站位，压实五级责任，以铁的纪律抓实抓好考核评估反馈问题整改，确保整改成效经得起检验。要聚焦底线任务、突出重点难点，拿出脱贫攻坚的劲头，健全防止返贫动态监测机制，分类施策补齐短板弱项，精准发力提高兜底保障水平，因地制宜培育发展特色产业，深化定点帮扶和社会帮扶，稳住脱贫人口务工规模、促进就业增收，巩固拓展脱贫攻坚成果，加快推进乡村全面振兴。。会议指出，要坚决贯彻落实总书记和党中央关于整治群众身边不正之风和腐败问题的决策部署，结合开展党纪学习教育，集中精力、集中力量、集中时间攻坚突破一批“钉子案”“骨头案”，持续深化整治形式主义为基层减负，解决好群众急难愁盼问题，努力营造风清气正的政治生态，激发党员干部干事创业的精气神，凝聚党心民心、共同团结奋斗。。会议强调，要高标准严要求抓好自治区党委巡视发现问题反馈整改，深化标本兼治，强化整改监督，以巡促改、以巡促建、以巡促治，综合运用巡视成果强党建、转作风、促发展，锻造忠诚干净担当的高素质干部队伍，把各级党组织建设得更加坚强有力。,其他,0.907193194795592
宁夏回族自治区,自治区党委常委会召开会议传达学习总书记近期重要讲话重要指示精神研究贯彻落实举措和明年经济工作思路王国生出席梁言顺讲话,2023-12-22,自治区党委常委会召开会议<br>传达学习总书记近期重要讲话重要指示精神<Br>研究贯彻落实举措和明年经济工作思路<Br>王国生出席 梁言顺讲话- 宁夏。自治区党委常委会召开会议 传达学习总书记近期重要讲话重要指示精神 研究贯彻落实举措和明年经济工作思路 王国生出席 梁言顺讲话。12月22日，自治区党委常委会召开会议，传达学习习近平总书记在广西考察、对“三农”工作等近期重要讲话重要指示重要贺信及中央农村工作会议精神，学习《中国共产党领导外事工作条例》，部署贯彻落实工作；讨论拟提请自治区党委十三届六次全会审议的文件，研究明年经济工作思路。自治区党委书记梁言顺主持会议并讲话，强调要持续巩固拓展主题教育成果，深入学习贯彻总书记重要讲话重要指示精神和党中央决策部署，紧紧围绕铸牢中华民族共同体意识这条主线，坚持高质量发展这个新时代的硬道理，坚定担当好先行区建设使命任务，科学谋划明年经济工作，有力有效全面推进乡村振兴，奋力开创全区高质量发展新局面。主题教育中央第十五巡回指导组组长王国生出席。。会议指出，总书记始终把“三农”工作作为全党工作重中之重来抓，这次的最新重要指示站在党和国家事业全局高度，阐明了推进乡村全面振兴的战略要求和主攻方向，具有很强的思想引领性、战略指导性和现实针对性，是做好新时代新征程“三农”工作的根本遵循和行动指南。要站在坚定拥护“两个确立”、坚决做到“两个维护”的政治高度，认真领会核心要义，准确把握实践要求，切实把思想和行动统一到总书记重要指示精神上来、统一到中央农村工作会议精神上来。。会议指出，要锚定建设农业强国目标，把推进乡村全面振兴作为新时代新征程“三农”工作的总抓手，学习运用“千万工程”经验，有针对性地谋划好明年及今后一个时期全面推进乡村振兴的工作思路、重点任务和政策举措。要持续巩固拓展脱贫攻坚成果，扎实推进“六大提升行动”，在增强脱贫地区内生发展动力上多下功夫，在增加脱贫群众收入上多动脑筋，确保脱贫群众生活一年更比一年好。要着力构建现代农业产业体系，强化科技和改革双轮驱动，做大做优“六特”产业，产业兴农、质量兴农、绿色兴农。要扎实推进和美乡村建设，突出重点补短板，提升乡村产业发展水平、乡村建设水平、乡村治理水平。要加强党对“三农”工作的全面领导，压紧压实五级书记抓乡村振兴的责任，落实农业农村优先发展要求，强化政策支持和要素保障，以钉钉子精神推动乡村全面振兴样板区建设不断取得实质性进展、阶段性成果。。会议决定12月25日召开自治区党委十三届六次全会，强调要认真学习贯彻中央经济工作会议精神，保持劲头不松、力度不减，全力冲刺今年经济社会发展各项任务，确保圆满收官。要突出高质量发展这一首要任务，科学合理提出明年预期目标，谋准谋实重大项目、重大举措，更好引领和带动全区高质量发展开创新局面。。会议套开了自治区耕地保护和粮食安全责任制考核工作领导小组第一次会议，强调要深刻领悟总书记“把饭碗牢牢端在自己手上”重要指示的深远战略考量，牢记“国之大者”，坚定担当政治责任，严格落实党政同责，以严实的考核倒逼责任层层压实、压力逐级传导、任务有效落实，坚决整改整治涉及耕地保护和粮食安全的各类问题，牢牢守住耕地保护红线和粮食安全底线。,其他,0.7835515969846242
宁夏回族自治区,银川发放消费券提振消费活力,2023-05-23,5月20日起，银川市总工会联合银川市商务局、中国银联宁夏分公司，以及新华百货、北京华联等商家，发放1000万元“普惠职工群众超市（百货）消费券”，2023年普惠职工群众促进消费活动拉开序幕。。聚焦“引客入银”，联合银川市文旅局等部门，向全国地市级总工会发出邀请，给予外地来银职工专项优惠政策，推出银川市观摩、研学、疗休养精品线路，促进各地工会组团来银观赏贺兰山岩画等人文景观、考察葡萄酒等“六新六特六优”优势产业发展；开展研学教活动，在市内爱国主义教育基地、革命传统教育基地、脱贫地区、美丽乡村等开展研学教活动；聚焦“优化环境”，全年补助“会站家”建设和提升改造资金500万元，支持稻渔空间、贺兰山岩画、源石酒庄等各景区打造职工（劳模）疗休养基地、素质提升拓展基地、户外劳动者休息室等区域性服务阵地，着力培育示范“职工之家”；聚焦“关怀职工”，筹集1000万元资金，针对全市环卫工人、公交司机、新就业形态劳动者以及重点项目一线工作人员，统筹开展职工疗休养、健康体检和“夏送清凉”“冬送温暖”等关爱慰问活动；聚焦“丰富活动”，组织广大职工群众开展学习培训、文化健身、体育比赛、送文艺下基层等文体活动，全年服务职工群众10万人次；开展“工会请您看电影”活动，年内发放观影电子代金券5万张；银川市工人文化宫、活动中心阵地在法定节假日免费开放，以活动促消费。。银川市总工会相关负责人表示，计划今年投入各类消费资金5000万元，通过发放消费券等举措，带动消费1.5亿元，让100万人次职工群众受益，提振消费活力。（记者 陈郁）,其他,0.9952474689896056
宁夏回族自治区,中卫市发挥行政杠杆作用着力激发企业引才原动力,2018-01-11,为全面推进“创新驱动”战略实施，中卫市强化行政杠杆作用，积极采取优化服务、政策扶持、活动助推等措施，支持企业引进、培养、用好人才，着力形成政府引导企业、企业引育人才、人才支撑创新、创新驱动发展的良好局面。。一是服务“托举”，培养企业引才主动性。定期组织企业负责人通过集中培训、外出学习考察、参观大型企业等形式，开阔眼界、拓宽思路，使其充分认识人才的重要性，提高企业经营管理人才的综合素质和科技人才意识。加大对“中卫英才”“享受市政府特贴”的成功企业家的宣传报道，凸显人才经济社会效益，形成示范引领效应。及时掌握企业人才工作情况，帮助企业解决实际困难，先后为9家企业解决人才项目资金70万元，鼓励企业引进和培养人才。。定期组织企业负责人通过集中培训、外出学习考察、参观大型企业等形式，开阔眼界、拓宽思路，使其充分认识人才的重要性，提高企业经营管理人才的综合素质和科技人才意识。加大对“中卫英才”“享受市政府特贴”的成功企业家的宣传报道，凸显人才经济社会效益，形成示范引领效应。及时掌握企业人才工作情况，帮助企业解决实际困难，先后为。二是政策“托底”，调动企业引才积极性。制定《中卫市非公企业人才引进和培养奖励补贴办法》《关于鼓励中介机构和个人引进高层次人才的实施办法（试行）》等一系列政策文件，对非公企业引进的硕士以上人才及引才企业进行“双重奖补”，调动企业引才积极性。鼓励企业建立技术研发平台，经职能部门认定后，按照市级、省级、国家级分别给予企业一次性10万元、20万元、50万元奖励。。《中卫市非公企业人才引进和培养奖励补贴办法》《关于鼓励中介机构和个人引进高层次人才的实施办法（试行）》等一系列。三是活动“托衬”，提高企业引才广泛性。强化活动引才，突出主导产业需求，开展形式灵活的人才高峰论坛、学术讲座等活动，实现主导产业“菜单式”引才。先后举办“职面‘卫’来”急需紧缺人才兰州大学专场招聘会，组织14家事业单位及宁夏紫光、宁钢集团等9家企业参加，现场与28名研究生以上人才达成初步就业意向。举办“东西部高校博士中卫行活动”，邀请北京大学、南开大学等40余名高校博士齐聚中卫，帮助企业解决科研创新难题。。强化活动引才，突出主导产业需求，开展形式灵活的人才高峰论坛、学术讲座等活动，实现主导产业“菜单式”引才。先后。名研究生以上人才达成初步就业意向。举办“东西部高校博士中卫行活动”，邀请北京大学、南开大学等,政府领导到其他城市考察学习或访问,0.0
宁夏回族自治区,灵武市五项举措力促文化旅游产业大发展,2019-01-25,坚持“一个项目一名领导一套班子一周调度”工作机制，全力推进临河民俗文化旅游小镇、新华桥农旅特色小镇、灵州府影视基地、古城遗址恢复、文化旅游美食城等项目建设，激发文旅产业新动能、新活力，以项目大建设推动旅游大发展、快发展。。大力实施“旅游+”战略，在农旅融合、体旅融合、工旅融合、文旅融合和城旅融合上做文章，丰富旅游业态，打造吃住行游购娱一条龙产业链。立足乡村振兴、美丽乡村建设，因地制宜发展一批农庄、渔庄、民宿、采摘园、观光牧场，把乡村旅游培育成为新的增长点。。坚持“请进来”“走出去”，创新文化旅游产业合作开发模式，通过招商引资、交流互动，吸引专业文化（旅游）企业来灵考察文化旅游资源，开展深度合作，力争在镇河塔文创园、恐龙乐园、石沟驿古城保护开发等项目投资合作上有所突破。借鉴学习文化旅游产业发达地区好经验、好做法，切实提升文旅产业发展水平。。筹办万人行走最美灵武徒步大赛、第四届沙漠旅游节暨中国大越野挑战赛、热气球嘉年华、全国青年篮球锦标赛、中国农民丰收节暨第二届欢乐购物季、冬游灵武·享受阳光等六大节庆活动，创新宣传方式，强化灵武旅游品牌宣传，讲好灵武故事，不断扩大“古灵州·新灵武”旅游品牌知名度和美誉度。。举办全市旅游从业人员培训班和技能大赛，培养一批产业发展专业人才和具有先进经营理念的从业者，表彰一批文创人员、优秀导游（讲解员）。提升文化产业创意，更多地以旅游的形式体现灵武历史文化传承，促进文化旅游资源的深度开发和文旅产业的品牌化发展。,不属于政府领导到其他城市考察学习的新闻,0.5753391170057112
宁夏回族自治区,全区巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作推进会召开李邑飞讲话张雨浦主持庄严出席,2024-07-14,全区巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作推进会召开<br>李邑飞讲话 张雨浦主持 庄严出席- 宁夏。全区巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作推进会召开 李邑飞讲话 张雨浦主持 庄严出席。7月13日自治区党委十三届八次全会闭幕后，随即召开全区巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作推进会。自治区党委书记李邑飞出席会议并讲话，强调要深入学习贯彻习近平总书记关于巩固拓展脱贫攻坚成果同乡村振兴有效衔接的重要指示、在听取自治区党委和政府工作汇报时的重要讲话精神，坚决扛起政治责任，弘扬脱贫攻坚精神，结合学习好贯彻好自治区党委十三届八次全会精神，精耕细作、精打细算、精准发力，持续巩固拓展脱贫攻坚成果，全面推进乡村振兴，扎实推进共同富裕。。自治区党委副书记、自治区主席张雨浦主持会议，自治区党委副书记庄严通报2023年度中央巩固拓展脱贫攻坚成果同乡村振兴有效衔接考核评估情况，自治区副主席王立传达巩固拓展脱贫攻坚成果同乡村振兴有效衔接工作会议精神，自治区领导雷东生、赵旭辉出席。同心县、原州区、中宁县主要负责同志作表态发言。。李邑飞指出，总书记十分关心宁夏各族群众，对宁夏脱贫攻坚、乡村振兴工作倾注了大量心血，近期考察宁夏时从促进共同富裕的战略高度，对巩固拓展脱贫攻坚成果同乡村振兴有效衔接提出了新的更高要求。要深刻学习领悟总书记的重要指示，高度重视中央考核评估反馈问题，切实增强工作责任感紧迫感使命感，清醒认识存在的短板弱项和突出问题，全力抓好中央考核评估反馈问题整改，以实际行动践行“两个维护”。要坚持系统观念、问题导向，举一反三深入自查整改，立行立改、深挖根源，从制度机制上标本兼治，系统解决个性和普遍、存量和增量问题，确保清仓见底、全面彻底整改。。李邑飞指出，要学习运用“千万工程”经验，抓住牵一发而动全身的关键要害，把握规律本质，加强系统谋划，把巩固拓展脱贫攻坚成果贯穿到全面推进乡村振兴全过程，落实防返贫监测和帮扶机制，紧盯重点对象，做到责任到位、措施到位、落实到位，坚决守住不发生规模性返贫的底线。要抓住产业这个根本和关键，算好投入收益账，用好有限资源要素，因地制宜发展致富产业，创新思路推动一二三产业联动，完善利益联结、产销对接机制，有效破解农民增收瓶颈。要另辟蹊径稳定就业，用好就业创业扶持政策，发挥闽宁协作、定点帮扶、社会帮扶等各方资源力量，精准开展技能培训，常态化、有组织开展劳动力转移，确保稳定就业、持续增收。要统筹新型城镇化和乡村振兴，分类分级加强顶层规划，科学布局建设县城、小城镇和村庄，在产城融合、城乡融合发展中带动农村人口向城镇转移聚集，按照轻重缓急有序搬迁安置，有效破解村庄地质灾害频发、空心化突出等突发性集中性难题，努力在新型城镇化建设和城乡一体化发展中促进共同富裕。。李邑飞强调，要坚持五级组织一起抓，压紧压实市县主体责任、部门主管责任，充分发挥乡镇基层基础作用，加强督导考核，巩固拓展脱贫攻坚成果，推动乡村全面振兴取得实效。。自治区党委农村工作领导小组成员单位、区直各部门（单位）、中央驻宁有关单位、有关大型企业及各市县区主要负责同志，福建省援宁工作队领队，中央定点帮扶单位在宁挂职干部参加。（记者 马晓芳 姜璐 ）,其他,0.7888217734387961
宁夏回族自治区,闽宁两省区领导接见宁夏在闽挂职干部和专业技术人员周祖翼梁言顺赵龙张雨浦庄严一同接见,2023-10-29,闽宁两省区领导接见宁夏在闽挂职干部和专业技术人员<br>周祖翼梁言顺赵龙张雨浦庄严一同接见- 宁夏。闽宁两省区领导接见宁夏在闽挂职干部和专业技术人员 周祖翼梁言顺赵龙张雨浦庄严一同接见。10月28日，宁夏党政代表团在福建学习考察期间，福建省委书记、省人大常委会主任周祖翼，自治区党委书记、人大常委会主任梁言顺，福建省委副书记、省长赵龙，自治区党委副书记、自治区主席张雨浦，自治区党委副书记庄严一同接见了第21批宁夏在闽挂职干部和专业技术人员代表。梁言顺勉励大家当好“排头兵”“金种子”“连心桥”，躬身为桥、接续奋斗，念好新时代“山海经”，永续闽宁“山海情”，在现代化美丽新宁夏建设新征程上再创佳绩。。梁言顺代表自治区党委和政府，对福建省委省政府和各级各部门给予宁夏在闽挂职干部和专业技术人员的关心关照关怀表示衷心感谢。他说，两年来大家牢记习近平总书记殷切嘱托，珍惜难得机遇和宝贵平台，自觉融入福建、投身福建，在蓬勃强劲的发展浪潮中求取真经、学有所成，理念受到了熏陶升华，眼界、学识、能力得到了明显提升，在闽宁两省区深化合作、共赢发展中展现了新担当。。梁言顺强调，现在第21批在闽挂职干部和专业技术人员即将返宁，希望大家当好“排头兵”，在各自岗位上走在前、作表率，把在福建的所学所获运用到工作中，以饱满热情投身创新发展、高质量发展的火热实践。希望大家当好“金种子”，见证山海情、承载新使命，把福建深学争优、敢为争先、实干争效的精神风貌和“爱拼会赢、敢为人先”的气魄毅力带回宁夏，为宁夏实现“三十年河东、三十年河西”的历史转变作出贡献。希望大家当好“连心桥”，积极牵线搭桥，促进塞上江南和八闽大地在经贸、文化、旅游、教育、医疗等方面密切合作，共同念好新时代“山海经”，携手打造闽宁协作“升级版”。。梁言顺还给第21批在闽挂职干部和专业技术人员布置了一个“作业”，在善始善终完成好福建省委省政府交办各项任务的基础上，把两年来学习锻炼的感悟、收获特别是规律性认识总结好，可长可短、可大可小，形成一些有借鉴意义、指导意义的思想成果。。2021年10月以来，宁夏第21批赴闽挂职干部积极投身闽宁协作、奋力担当作为，立足闽宁两省区资源优势，加强产业合作、项目对接，引进20多家闽企在宁投资置业，推动闽宁产业园投资项目落地1亿多元，推广销售宁夏农特产品3亿多元，为闽宁两省区合作共赢发挥了桥梁纽带作用，圆满完成了挂职任务。（记者 马晓芳 姜璐）,其他,0.655215580531189
宁夏回族自治区,李邑飞到应急管理厅暗访检查并开展实战调度坚决贯彻落实习近平总书记重要指示精神坚持人民至上生命至上精耕细作做好防汛防灾工作,2024-07-07,李邑飞到应急管理厅暗访检查并开展实战调度<br>坚决贯彻落实习近平总书记重要指示精神<br>坚持人民至上生命至上精耕细作做好防汛防灾工作- 宁夏。李邑飞到应急管理厅暗访检查并开展实战调度 坚决贯彻落实习近平总书记重要指示精神 坚持人民至上生命至上精耕细作做好防汛防灾工作。自治区气象部门预报，近日我区部分乡镇有大雨。7月6日晚，自治区党委书记李邑飞不打招呼到自治区应急管理厅暗访检查，视频连线调度全区防汛防灾工作，传达学习总书记对湖南岳阳市洞庭湖一线堤防发生决口的重要指示和李强总理批示要求，强调要深入学习贯彻总书记重要指示和考察宁夏重要讲话精神，坚持人民至上、生命至上，强化风险意识，树牢底线思维，抓紧查漏补缺，以时时放心不下的责任感，精耕细作扎实做好防汛防灾工作，切实保护好人民群众生命财产安全。。在自治区应急管理厅指挥中心，李邑飞视频连线、抽点调度自治区气象局、自然资源厅、消防救援总队等10家部门单位和海原县应急管理局，电话连线李俊乡、红羊乡、红羊村两级负责人和点位责任人，抽查梅花井、韦二南井煤矿，检查值班值守，了解一线防汛防灾、隐患点监测预警、应急救援力量配备和物资储备等情况，现场分析应急指挥、预报预警、快速响应等短板弱项。。李邑飞指出，总书记的重要指示充分体现了一心为民的深厚情怀，各地各部门要从“两个维护”的政治高度，不折不扣贯彻落实总书记重要指示精神和党中央决策部署，树牢以人民为中心的发展思想，自觉把人命关天的大事放在心上，警钟长鸣、警惕常在，杜绝麻痹思想，防止大而化之，紧盯重点时段、重要部位、重大隐患，压实五级责任，举一反三抓好防灾减灾、交通安全、生产安全、危化品安全、煤矿安全等工作，采取有力有效措施防风险、除隐患、保安全。。李邑飞指出，要提高响应效率，立足防在前、救援快，重整值班值守秩序，落实应急战线24小时值班和领导带班制度，以铁的纪律保证人员在岗在位，全面掌握险情灾情、应对措施，一旦发生灾情迅速进入临战应急状态，争分夺秒、最大限度把群众损失降到最低。要高效应急处置，树牢精耕细作理念，整合气象、地震、自然资源、交通、通讯等信息资源和技术手段，建立健全科学精准预报预警体系，对汛情规律、风险点位、叠加风险等心中有数，及时有效调度物资器械，确保应急指挥力量、专业力量、社会力量及时到位。要完善应急机制，针对暴露出的短板弱项，坚持问题导向、系统思维、守正创新，完善应急预案，优化指挥体系，强化实战演练，全面提升应急管理体系和能力现代化水平。。李邑飞强调，各级党组织要关心支持应急管理队伍建设，加强党的领导，优化服务保障，激励动员应急战线广大干部职工忠诚履职尽责，在实战中锤炼磨砺队伍，守护人民安全、护佑宁夏安宁。,其他,0.9806838492147776
宁夏回族自治区,沙坡头区远赴安徽为政务公开取经充电,2019-11-11,近期，沙坡头区组织各乡镇、政府各部门政务公开负责人和教育、医疗系统干部50人赴安徽省黄山市屯溪区举办政务公开专题培训班，为政务公开工作取经充电。安徽省在2018年中国政府透明度指数评估中位居全国第一，合肥市、黄山市在2018年政务公开考核中分列全省第一、二名。通过此次在安徽省举办政务公开培训班，学习了先进省市政务公开工作的经验和创新举措，为沙坡头区进一步适应政务公开工作新形势、新任务、新要求，全面提升政务公开工作奠定了坚实基础。。一是强化理念引领，思想更加重视。自治区政务公开办负责人在开班讲话时强调，各参训单位要以此次外出培训为契机，进一步提高对政务公开工作的重视程度，认真落实“公开为常态，不公开为例外”的要求。要通过培训学习，不断加强政务公开阵地建设，创新公开形式、丰富公开内容、拓宽公开渠道，不断提升政务公开质量和实效，助力建设人民满意的服务型政府。沙坡头区主管部门负责人围绕“如何推进政务公开工作”进行了交流探讨，要求各参训单位要紧密结合“不忘初心、牢记使命”主题教育，主动在政务公开工作上找差距、抓落实，进一步强化责任意识、服务意识，端正学习态度，深入思考研究，遵守培训纪律，切实做到学有所思，学有所悟，学有所获。。二是专家学者授课，业务更加扎实。此次培训邀请了安徽省人民政府政务公开办公室、自治区政务公开办公室、四川省人民政府政研室、黄山市政务公开办公室、合肥工业大学电子政务发展研究所等部门政务公开领域专家学者授课。各授课老师着重围绕政务“五公开”、新时代下政务公开政策解读、大数据时代下政府信息公开服务模式创新等内容进行了系统、详细的讲解，既有专业系统的理论知识，又有具体的典型案例和创新举措，尤其是在搭建政策超市平台、成立政策解读员队伍等方面，进行了深入浅出的政策解读和全方位、多角度的交流探讨，使参训干部的思维更开阔，认识更清楚，业务更扎实。。三是现场观摩考察，经验更加丰富。围绕安徽省黄山市政务公开先进经验和做法，选择了黄山市行政服务中心、昱西街道黎阳街社区等有针对性、示范性、指导性的教学观摩点，实地观摩了“一个窗口对外、一个中心审批”的一站式政务服务体系、政务服务软件“皖事通”、“二维码”公开服务指南、政务公开“科普e站”等实操性强、公开效果明显的政务公开成果，不但汲取了先进政务服务工作经验，也为不断提高沙坡头区综合业务能力提供了遵循。。四是学思谈谋结合，队伍更加精干。培训期间，专门安排了学员分组研讨交流活动，区农业农村、教育等部门单位在结业仪式上，就学习收获和工作实际进行交流发言，参训干部一致认为，通过学习安徽省政务公开工作的好经验、好做法，进一步加强了业务知识更新和优化，有效提升了工作人员的专业素养和实际能力与水平，推动了沙坡头区政务公开干部队伍专业化、创新化、信息化建设。。下一步，沙坡头区将以此次培训学习为契机，深入贯彻落实党中央、国务院关于全面推进政务公开的一系列决策部署，紧紧围绕中心工作及群众关切的问题，不断提高政务公开工作水平，全面落实“五公开”工作机制，继续完善“一网两微一报一刊+N”的多元化公开模式，持续推进政务服务“一网通办”建设，不断增强政府的公信力和执行力，努力打造法治政府、阳光政府和服务型政府，奋力书写让人民群众满意的新答卷。,政府领导到其他城市考察学习或访问,0.5183254781281801
