province,topic,date,content,label,score
辽宁省,传达学习习近平总书记重要讲话和中国共产党中央委员会工作条例及省委会议精神研究贯彻落实意见安排部署近期工作,2020-10-28,日前，省人社厅下发通知，要求应对新冠肺炎疫情影响做好事业单位公开招聘高校毕业生工作。今明两年事业单位空缺岗位主要用于专项招聘高校毕业生，含择业期内未落实工作单位的高校毕业生。。通知要求，各地要紧密结合实际，进一步优化招聘方式和招聘程序。可依托信息化平台，采用视频、网络等形式组织线上报名，在落实卫生防疫要求、控制规模、确保安全的前提下，可开展现场笔试、面试等工作。。鼓励高校毕业生到艰苦边远地区基层事业单位工作。艰苦边远地区乡镇事业单位招聘本科以上高校毕业生、县级事业单位招聘硕士以上高校毕业生，招聘行业、岗位、脱贫攻坚急需紧缺专业高校毕业生，可以结合实际情况，采取面试、直接考察的方式公开招聘；可以根据应聘人员报名、专业分布等情况适当降低开考比例，或不设开考比例，划定成绩合格线。。鼓励高校毕业生参加“三支一扶”基层服务项目计划。对高校毕业生参加“三支一扶”计划服务期满且考核合格的，可以按照有关规定进行专项招聘，并增加工作实绩在组织考察中的权重。对今明两年经省级人社部门统一组织招募参加“三支一扶”计划，服务期满且考核合格的人员，所在基层事业单位有岗位空缺的可以直接聘用，并不再约定试用期。,其他,0.9994564189490148
辽宁省,省民政厅赴新疆一地两师开展援疆项目对接工作,2022-08-17,11月10日，中共中央总书记、国家主席、中央军委主席习近平在北京、河北考察灾后恢复重建工作。这是10日上午，习近平在北京门头沟妙峰山民族学校，亲切慰问因公牺牲烈士家属和参与防汛抗洪救灾的基层党员干部群众、消防及应急救援人员、国企职工、志愿者代表等。 新华社记者 鞠 鹏摄。■各级党委和政府、各有关方面要认真贯彻落实党中央决策部署，再接再厉抓好灾后恢复重建，确保广大人民群众安居乐业、温暖过冬。要始终坚持以人民为中心，坚持系统观念，坚持求真务实、科学规划、合理布局，抓紧补短板、强弱项，加快完善防洪工程体系、应急管理体系，不断提升防灾减灾救灾能力。■我心里一直惦念着灾区的人民群众。共产党是为人民服务的党，永远把老百姓放在心中最高位置，无论是抢险救灾还是灾后恢复重建，都会全力以赴。希望乡亲们坚定信心，努力把家园建设得更加美好。■第二批主题教育正在深入开展，灾区各级党组织要把主题教育与灾后恢复重建紧密结合起来，大力弘扬抗洪救灾精神，充分发挥基层党组织战斗堡垒作用和党员干部先锋模范作用，用恢复重建成果和人民群众满意度来检验主题教育的成效。■在党中央的正确决策部署下，各级各方面采取有力有效措施，把百年一遇的洪涝灾害损失降到了最低。灾后恢复重建涉及范围广，工程项目多，资金投入大。最近中央决定增发1万亿元国债，用于支持灾后恢复重建和提升防灾减灾救灾能力的项目建设。各级党委和政府、各有关部门要坚持求真务实、科学规划、合理布局，把资金用到刀刃上，高质量推进项目建设，把各项工程建设成为民心工程、优质工程、廉洁工程。本报北京/河北保定11月10日电 中共中央总书记、国家主席、中央军委主席习近平10日在北京、河北考察灾后恢复重建工作时强调，各级党委和政府、各有关方面要认真贯彻落实党中央决策部署，再接再厉抓好灾后恢复重建，确保广大人民群众安居乐业、温暖过冬。要始终坚持以人民为中心，坚持系统观念，坚持求真务实、科学规划、合理布局，抓紧补短板、强弱项，加快完善防洪工程体系、应急管理体系，不断提升防灾减灾救灾能力。。今年7月底8月初，华北、黄淮等地出现极端降雨，引发洪涝和地质灾害，造成北京、河北等地重大人员伤亡。习近平一直牵挂着受灾群众，高度重视防汛抗洪救灾和灾后恢复重建工作，多次作出重要指示批示，要求有关地方和部门全力保障人民群众生命财产安全，尽快恢复灾区正常生产生活秩序。9月上旬，习近平前往黑龙江尚志市看望慰问受灾群众。北方入冬之际，习近平又来到北京、河北受灾较重的相关地区，看望慰问受灾群众，检查指导灾后恢复重建工作。。11月10日，习近平在中共中央政治局委员、北京市委书记尹力和市长殷勇，河北省委书记倪岳峰和省长王正谱分别陪同下，先后来到门头沟、保定等地，实地了解灾后恢复重建情况。。永定河三家店引水枢纽是永定河官厅山峡段控制性工程。10日上午，习近平来到这里，听取北京市水系、永定河修复治理、拦河闸运行等情况汇报，了解灾后恢复重建进展。习近平指出，门头沟、房山等山区地带山高谷深，连续强降雨容易造成特大山洪，是北京防汛抗洪的重点区域。既要建好用好水库等控制性工程，也要完善山区道路、房屋等建筑物的防洪标准，切实提高防汛抗洪能力。要立足北京水系特点、总结历史经验，针对突出问题和薄弱环节，按照“上蓄、中疏、下排、有效治洪”的原则，抓紧修复水毁设施，加强重点水利工程建设，为保障首都防洪安全提供有力支撑。,其他,0.655332852739431
辽宁省,阜新市委常委会召开会议,2020-08-19,9月24日至25日，省委副书记、省长李乐成来到大连市长海县，就深入贯彻习近平总书记在辽宁考察时的重要讲话精神，落实省委部署要求，发挥区位优势，畅通陆海连接，大力发展海洋经济和民生事业，助力辽宁沿海经济带高质量发展进行调研。。李乐成先后来到大长山岛、海洋岛、獐子岛、广鹿岛，登码头、进机场，访企业、看民宿，一行舟楫往来、天容海色澄清，一路详察细问、民生冷暖关情。入冬在即，老旧小区改造效果如何？供暖准备工作做得怎样？带着关心的问题，李乐成来到大长山岛镇四块石社区，详细考察老旧小区改造进展情况，他说，民生无小事，枝叶总关情，要坚持以人民为中心的发展思想，用心用情、质量为本，善始善终、善作善成，真正把民生工程做成民心工程、暖心工程。随后，李乐成前往三盘碾子锅炉房，实地考察海岛地区供暖准备情况，他强调，供暖事关千家万户，各级政府和相关部门要把工作想在先、做在前，早储煤、勤调度，严监管、优服务，算好明细账、兜牢保障网，确保群众安全温暖过冬。。海洋渔业是长海县的支柱产业，现代海洋牧场建设走在全国前列。在大长山岛镇状元海生态苗业股份有限公司、獐子岛集团股份有限公司，李乐成认真听取海参、鲍鱼、扇贝等当家海产品养殖生产情况介绍，对企业重视研发、关注品质、开拓市场的做法给予肯定，勉励企业做好创新文章，延长产业链，提高信誉度，把品牌擦得更亮、叫得更响。李乐成强调，长海县区位优势独特，资源优势明显。要扎实践行习近平生态文明思想，保护好海洋生态，发展好海洋产业，做到生态养海、产业强海、科技兴海、陆海统筹，为大连更好发挥对外开放“龙头”作用、助力辽宁沿海经济带高质量发展提供有力支撑。。陆岛连接是民生所盼。在长海机场，李乐成详细询问长海县重大交通基础设施项目谋立推建情况，强调要坚持系统思维，善于通盘考虑，找准功能定位，做好科学论证，加快补齐民生短板，提高各类交通运输方式联运能力，切实改善百姓出行条件，促进要素资源畅通流动，铺好海岛人民的幸福桥、共富路。。调研期间，李乐成专程来到海洋岛，慰问驻岛官兵，与战士们一一握手，关切询问大家来自哪里、驻岛多久，对他们以岛为家、奉献为荣的精神表示敬意，叮嘱当地政府要解决好广大官兵的后顾之忧，赓续红色血脉，共谱鱼水新篇。,政府领导到其他城市考察学习或访问,0.0
辽宁省,中俄地方投资发展与贸易合作大会在沈阳开幕,2023-10-24,新疆塔城地区水利系统干部职工一行21人赴辽宁开展交流交往交融活动。10月11日上午，新、辽两地水利系统干部职工在省水利厅召开座谈会，省水利厅党组成员、副厅长闫功双参加座谈并讲话。。闫功双对塔城地区水利系统代表团赴辽宁交流考察表示欢迎。他指出，对口援疆是国家战略，是实现新疆社会稳定和长治久安总目标的重要举措，做好对口援疆工作意义特殊、使命光荣、责任重大。两地间开展交流交往交融活动，是促进民族大团结融合的重要方式，是贯彻落实习近平总书记在第三次中央新疆工作座谈会上讲话精神的重要实践。辽宁省水利厅自2015年起对口支援新疆塔城地区，持续不断地通过项目、资金、干部、技术等援疆方式，在助推塔城地区水利事业发展方面取得了积极良好的成效。希望此次塔城地区水利系统职工一行在辽期间，能够通过座谈交流、现场参观考察重要水利工程、开展爱国主义教育等活动，与辽宁水利职工增强互动、深化互融、共同提高，加深两地了解和情谊，增进民族团结融合。。会上两地针对水资源管理、节水型社会建设、河长制工作、水利信息化等工作进行了交流座谈。。省水利厅水资源处、河湖处、水库移民处、省水环境监测中心及省水资源管理集团有关负责同志参加会议。,其他,0.94913832090721
辽宁省,习近平总书记关爱残疾人的故事,2023-09-18,基层强则国家强，基层安则天下安。第二批学习贯彻习近平新时代中国特色社会主义思想主题教育正在群众身边开展，习近平总书记特别强调，注重强基固本、夯实基层基础。这要求我们在开展主题教育中要以基层党建带动基层治理，切实解决基层突出问题。。今年以来，习近平总书记多次强调基层在治国理政中的重要作用：9月在浙江，指出要坚持好、发展好新时代“枫桥经验”，把问题解决在基层、化解在萌芽状态；10月在江西，指出乡村要振兴，关键是把基层党组织建好、建强；11月在北京河北，强调充分发挥基层党组织战斗堡垒作用和党员干部先锋模范作用。无论在矛盾化解、基层治理，还是乡村振兴、灾后恢复重建，基层党组织、党员干部的作用都不言而喻。当前应以第二批主题教育为契机，进一步发挥基层党组织和基层党员干部的作用，提升基层治理水平，夯实国家治理根基。。强基固本的根本，在于建强党的基层组织。“欲筑室者，先治其基”，建强党的组织体系，必须坚持树立大抓基层的鲜明导向，大力加强基层党组织建设。俗话说，麻绳最容易从细处断。越是情况复杂、基础薄弱的地方，越要健全党的组织、做好党的工作，确保全覆盖，防止“木桶效应”。要把第二批主题教育作为强化基层基础、增强基层党组织政治功能和组织功能的重要契机，切实把理论学习、检视整改等重点措施，与统一党员干部思想认识行动结合起来，把基层组织建设成为团结带领群众贯彻党的理论和路线方针政策、落实党的任务的堡垒，充分发挥推动发展、服务群众、凝聚人心、促进和谐的作用，夯实党执政的组织基础。。强基固本的抓手，在于激励干部担当作为。推动全党积极担当作为、不断开创事业发展新局面，是开展这次主题教育的必然要求。对于基层一线的干部，要传导勇担当、善作为的鲜明信息，引导从思想层面检视问题，有针对性加以整改，引领基层干部聚焦问题、实干担当。针对少数干部拈轻怕重、躺平甩锅、敷衍塞责、得过且过等消极现象要进行精准施治，完善重实干、重业绩、重担当的考核机制，助力想干事、能干事的人干成事。同时要利用各种阵地平台、采取各种形式，结合党员思想和工作实际，讲活讲透党的创新理论和优良传统，强化基层党员的党性教育，引导党员立足工作岗位，充分发挥先锋模范作用。。强基固本的目的，在于推动解决要事难事。千头万绪的事，归根到底是千家万户的事。做好基层党建的重要目的是引领基层治理，解决好千家万户的事。习近平总书记在北京河北考察灾后恢复重建工作时强调，用恢复重建成果和人民群众满意度来检验主题教育的成效。各级党组织要通过第二批主题教育切实为群众解决一批关键要事、具体实事、紧要难事，针对惠民政策“落不细”、为民服务“跟不上”、群众意见“上不来”难题，要积极倾听群众呼声、摸清社情民意、找准问题症结，拿出解题的真招硬招，动真碰硬、持续用劲，切实增强群众的获得感、幸福感、安全感。。民为邦本，本固邦宁。基层党组织与人民群众连接最为紧密，基层治理效能直接影响着人民群众满意度。基层党组织和党员干部要在第二批主题教育中不断淬炼，更好践行全心全意为人民服务宗旨，夯实基础，从而巩固经济发展之基、群众幸福之基、长治久安之基。,其他,0.8735072244988246
辽宁省,今明两年事业单位空缺岗位主要用于招聘高校毕业生,2020-04-07,“户口本丢了，要去千里外的老家才能补办，要是工作所在地派出所能补办就好了”“办理文化程度变更这种小事还要跑老家派出所好几趟，实在太不方便了”，有地方公安部门针对群众关于户籍工作的现实诉求，依托省级人口信息管理系统，推行“跨所通办”业务，实现了让数据多跑路，让群众少跑腿。第二批主题教育中，广大党员干部破难题、促发展，办实事、解民忧，这样实实在在的变化不断涌现。。习近平新时代中国特色社会主义思想具有鲜明的人民性，党的十八大以来的历次党内集中学习教育，本质上都是重温初心、感悟初心、践行初心的过程，“践行宗旨为民造福”是这次主题教育的五个具体目标之一。习近平总书记在江西考察时强调：“实实在在办好惠民利民实事，用实干推动发展、取信于民。”。发展是解决一切问题的基础和关键，要更好满足人民日益增长的美好生活需要，就必须不断解放和发展生产力，提高发展的质量和效益，推动高质量发展取得实实在在的成效。开展党内集中学习教育，就是为了解决矛盾问题，推动事业发展。要以主题教育为契机，深入查找影响和制约高质量发展的突出矛盾和问题短板，找准定位、明确方向、整合资源、精准发力。要树牢造福人民的政绩观，坚持打基础、利长远，一张蓝图绘到底，一茬接着一茬干，真正做到对历史和人民负责；坚持在发展中保障和改善民生，补短板、强弱项、堵漏洞，让人民群众不断获得更多的美好感受。。保障和改善民生没有终点，只有连续不断的新起点。新时代新征程，人民群众期盼有更好的教育、更稳定的工作、更满意的收入、更可靠的社会保障、更高水平的医疗卫生服务、更舒适的居住条件、更优美的环境、更丰富的精神文化生活。始终坚持以人民为中心的发展思想，以百姓心为心，有盐同咸、无盐同淡，把实现好、维护好、发展好最广大人民根本利益作为一切工作的出发点和落脚点，强化问题意识，突出问题导向，不弃微末、久久为功，才能以实际行动让发展成果更多更公平惠及全体人民。。习近平总书记强调：“共产党就是为人民谋幸福的，人民群众什么方面感觉不幸福、不快乐、不满意，我们就在哪方面下功夫，千方百计为群众排忧解难。”树立和践行正确政绩观，狠抓落实、苦干实干，攻坚克难、勇毅前行，我们就一定能赢得民心、赢得未来，把中国式现代化的美好图景一步步变为现实。,其他,0.630637216417855
辽宁省,再接再厉抓好灾后恢复重建确保广大人民群众安居乐业温暖过冬,2023-11-14,1月29日，2024中俄（沈阳）经贸合作洽谈会举办主题论坛、B2B对接洽谈会等系列活动，吸引350余家中俄企业积极参与，围绕石油设备、二手汽车及配件等领域达成了一批合作意向。。论坛分别以装备制造、贸易（食品）为主题，由沈阳市相关部门、俄方企业、中方企业进行推介，介绍沈阳市对俄贸易合作和经贸往来情况、产业发展重点、相关优惠政策及各方在食品、农业、机械设备、电力工程等方面的合作需求，为与会企业搭建起深化交流、促进合作的平台。在中俄企业B2B对接洽谈会上，中俄企业及沈阳市各区、县（市）招商团队进行了面对面的交流对接，通过“一对一”精准撮合，各方都大有收获。。沈阳市是中国东北地区重要的中心城市、国家先进装备制造业基地和国家历史文化名城。充分发挥区位优势、地缘优势，沈阳市深度融入共建“一带一路”，加快打造我国向北开放的重要门户、对外开放新前沿和面向东北亚开放新高地。近年来，沈阳市积极在贸易、投资和生产领域加强中俄地方合作，着力构筑对俄经贸合作的商品、物流、信息集散地。去年，沈阳市对俄罗斯进出口额达到40.6亿元，同比增长80.2%。。据悉，2024中俄（沈阳）经贸合作洽谈会举办期间，与会嘉宾还将赴中俄（沈阳）经贸合作产业园、沈阳市铁西区重点企业进行参观考察。,其他,0.7947774583962989
辽宁省,发挥区位优势壮大海洋经济以高水平开放推动高质量发展,2022-09-26,9月23日，由沈阳市网信办和市农业农村局共同主办的“庆丰收、感党恩”2021沈阳农民丰收节暨沈阳数字乡村网络直播带货节，在沈北新区稻梦空间锡伯族广场拉开序幕。。今年的丰收节以“游美丽乡村、享丰硕果实”为主题，丰收节启动仪式作为沈阳数字乡村网络直播带货节的主会场，在稻浪翻滚的丰收画卷中，展示稻梦空间大米、稻田小龙虾、河蟹、苹果梨、葡萄、榛子和软枣猕猴桃等沈阳优质农产品。乡村振兴成果展记录了农田建设、设施农业、规模养殖、现代渔业、农产品加工业等八项显著成果。。作为活动主场的稻梦空间景区，一串串可喜的数字是展现丰收最好的注脚。今年，稻梦空间景区游客有望突破50万人次，创历史新高。刚刚收获的绿色新稻米，深受游客喜爱，免费的粥铺吸引游客品尝，由稻米制作的衍生品，米线、米饼、米花糖等也销售火爆。。稻梦空间的成功引来了外省市前来考察洽谈，今年接待全国各地考察50余次。对外输出稻田画技术服务10个项目，分布山东、天津、河北等省市。。据介绍，2021沈阳农民丰收节暨沈阳数字乡村网络直播带货节期间，沈阳110个电商村的直播间（带货节分会场）将做农产品直播带货，在全网宣传推介沈阳特色的优质农产品，助推沈阳农特产品更好地走向全国市场。,政府领导到其他城市考察学习或访问,0.0
辽宁省,新疆塔城地区水利系统干部职工赴辽宁开展交流交往交融活动,2020-10-12,新华网沈阳8月3日电（赵健彤） “全国知名民企助力辽宁全面振兴新突破高端峰会”3日在沈阳开幕，来自全国各地近900位民营企业家走进辽宁，考察产业板块，进行项目投资。。据介绍，本次峰会将有147个项目签约，总投资1435亿元。开幕式现场，总投资额634亿元的24个项目集中签约，涵盖新能源、新材料、高端装备、农产品深加工等十余个领域，投资方来自北京、上海、浙江、海南等十多个省（市）的企业。峰会建立了签约项目跟踪机制，辽宁将持续三年跟踪项目的落地建设、开工达产、见效获利、创新发展等方面情况，推动企业在辽宁持续发展。。当日，还举行了先进制造业、农业产业、新能源产业、文化旅游产业、冶金新材料产业等五个专题活动，国内外行业专家、企业家发表主旨演讲，探讨发展趋势、提出振兴建议、分享创业体会。部分参会嘉宾还将奔赴各市相关产业园区、目标项目实地考察，进行深入洽谈、精准对接，推动项目尽早签约落地。,不属于政府领导到其他城市考察学习的新闻,0.6732008129294362
辽宁省,新华时评以基层党建强化基层治理,2023-12-26,张成中对刘海鹏一行来阜考察投资表示欢迎，并简要介绍了阜新经济社会发展情况。他指出，当前，阜新正在全面贯彻落实习近平总书记关于统筹做好疫情防控和经济社会发展的重要讲话和指示批示精神，以狠抓企业、抢抓项目为着力点，确保两手抓两手硬，奋力夺取“双胜利”。阜新作为全国第一个资源枯竭型城市经济转型试点市，正在依托光、风资源富集等比较优势，培育发展新能源等接续替代产业，努力走出一条创新转型发展的全面振兴之路。“上海电气”是中国装备制造业领军品牌，高效清洁能源、新能源装备更是核心业务，研发能力和技术水平处于行业领先地位，双方合作前景广阔。欢迎“上海电气”来阜考察投资，衷心希望双方密切沟通，在新能源资源利用、产业落地、全周期服务等方面开展务实合作，助力阜新转型振兴。阜新市将为企业提供优质服务，营造良好环境，推动实现共建共享共赢。。刘海鹏表示，阜新风能、光能资源禀赋好，政策、配套、区位等方面具有比较优势，下一步将开展深层次洽谈交流，立足集团战略，推动优势互补、合作共赢。,其他,0.7561309132723856
辽宁省,实实在在办好惠民利民实事人民论坛,2023-11-21,“从现在起，中国共产党的中心任务就是团结带领全国各族人民全面建成社会主义现代化强国、实现第二个百年奋斗目标，以中国式现代化全面推进中华民族伟大复兴。”。2023，全面贯彻党的二十大精神开局之年。在以习近平同志为核心的党中央坚强领导下，在习近平新时代中国特色社会主义思想科学指引下，亿万中华儿女向着强国建设、民族复兴的光荣和梦想昂扬奋进。。年终岁尾，结束对越南的国事访问后，习近平总书记来到广西进行考察，进企业、入社区、下农田、看工厂，勉励壮乡儿女“奋力谱写中国式现代化广西篇章”。。人们清晰记得，一年多前，党的二十大期间，习近平总书记来到广西代表团，谈及新征程新使命，语重心长地说：。“我们的现代化既是最难的，也是最伟大的”“当前最重要的任务，就是撸起袖子加油干，一步一个脚印把党的二十大作出的重大决策部署付诸行动、见之于成效”。。2023年，迈上新征程的中国，面临着新的战略机遇、新的战略任务、新的战略阶段、新的战略要求、新的战略环境。。放眼全球，当今世界变乱交织，世界大变局加速演进，国际政治纷争和军事冲突多点爆发，全球发展和安全形势错综复杂，人类面临前所未有的挑战。。审视国内，三年新冠疫情防控转段，经济恢复面临繁重任务，国内周期性和结构性矛盾叠加，改革发展稳定依然有不少深层次矛盾，推动高质量发展仍需克服诸多困难挑战。。2023年3月10日上午，北京人民大会堂。习近平总书记再次全票当选国家主席、中央军委主席，如潮的掌声响彻万人大礼堂。。“强国建设、民族复兴的接力棒，历史地落在我们这一代人身上。我们要按照党的二十大的战略部署，坚持统筹推进‘五位一体’总体布局、协调推进‘四个全面’战略布局，加快推进中国式现代化建设，团结奋斗，开拓创新，在新征程上作出无负时代、无负历史、无负人民的业绩，为推进强国建设、民族复兴作出我们这一代人的应有贡献！”。“党的领导直接关系中国式现代化的根本方向、前途命运、最终成败”“正确处理好顶层设计与实践探索、战略与策略、守正与创新、效率与公平、活力与秩序、自立自强与对外开放等一系列重大关系”。。聚焦如何“正确理解和大力推进中国式现代化”，习近平总书记给“关键少数”上了“关键一课”。。4天时间，自西向东穿行粤西大地，围绕农业农村现代化、生态文明建设、科技自立自强、推进共同富裕等发表一系列重要讲话，赋予广东新的重大使命――“在推进中国式现代化建设中走在前列”。。从南海之滨到神州北极，从西部边疆到长三角区域，习近平总书记以中国式现代化建设的全局视野，紧密结合各地实际，既讲认识论又讲方法论，为推进中国式现代化谋篇布局。。从考察调研中的细问深思，到重要会议上的深刻阐释，再到外事场合的深入交流，习近平总书记以一系列新思想新观点新论断，进一步回答了什么是中国式现代化、怎样建设中国式现代化的重大理论和实践问题。。新的实践中，中国式现代化的顶层设计不断完善、实践路径更加清晰，新时代党的创新理论持续开辟新境界。。“每当党中央作出重大决策部署，我们就号召全党同志加强学习，以统一全党思想和行动，汇聚起攻坚克难、团结奋进的强大力量。这是党的一条成功经验。”。2023年，一场新时代中国共产党人的“新的学习竞赛”――学习贯彻习近平新时代中国特色社会主义思想主题教育，在全党深入展开。。4月在广东考察时强调“以学铸魂”，5月在陕西解读“以学增智”，6月在内蒙古阐释“以学正风”，7月在江苏号召“以学促干”……行之所至、念兹在兹，习近平总书记为广大党员干部上了一堂堂生动的党课。。京畿大地，河北雄安新区建设现场热火朝天。这座新时代高质量发展的标杆之城，每一天都在书写新的历史。,政府领导到其他城市考察学习或访问,0.7017940155116861
辽宁省,余家中俄企业齐聚沈城对接洽谈,2024-01-30,为贯彻落实质量强省、质量强市战略部署，促进产业升级、企业增效、农民增收，引领丹东草莓产业高质量发展，丹东市市场监督管理局积极同省市场监督管理局对接，推荐优秀的丹东草莓企业参加“辽宁优品”认证。。10月9日，省市场监督管理局认证监管处郭晶处长及省标准化院、认证机构专家一行来到丹东市，对东港的草莓种植、加工企业开展现场考察调研，市市场监管局副局长王世东及相关工作人员陪同调研。。考察组一行来到东港有代表性的草莓种植、加工企业，参观了企业的种植大棚，直播平台，包装车间，详细询问了草莓从种植到销售各环节采用的标准和质量管控措施。并与草莓种植基地负责人和技术人员深入交谈，就草莓的种植品种、育苗技术、每亩产出、品尝口感、市场营销、冷链物流等各方面的具体指标进行了全面深入的了解。。“辽宁优品”是我省质量品牌创建工程6项措施之一，采取“标准+认证+品牌推介”的模式，以标准为引领、以认证为手段，通过持续培育，形成一批自主创新、品质高端、服务优质、信誉过硬、社会公认的“辽宁优品”品牌群体。推荐优秀的丹东草莓企业通过“辽宁优品”认证，将提高丹东市草莓育苗、种植、加工、物流等全生产过程的标准，不断提升丹东草莓的知名度、美誉度，进一步带动丹东市特色农产品行业整体质量提升，助力丹东市高质量发展。,其他,0.5319543900015983
辽宁省,沈阳农民丰收节暨沈阳数字乡村网络直播带货节举行,2021-09-24,19日，习近平总书记在湖南省常德市，先后考察了常德河街、鼎城区谢家铺镇港中坪村，了解历史文化街区修复利用、城市水环境综合治理和春耕备耕、提升基层治理效能等情况。（文字记者：张晓松、朱基钗）,政府领导到其他城市考察学习或访问,0.0
辽宁省,民企峰会辽振兴丨近位民营企业家走进辽宁助力全面振兴新突破,2023-08-04,11月16日，丹东市市长张淑萍会见了来丹东市考察的国测集团董事局常务副主席郑嵘一行，双方围绕有关项目投资建设进行了深入洽谈。。张淑萍对郑嵘一行来丹考察洽谈表示欢迎。张淑萍说，近年来，党中央、国务院出台了一系列支持东北、边境地区发展的政策，丹东全市上下正在积极抢抓战略机遇，主动融入全省发展新格局。特别是在2020“辽洽会”上，丹东互市贸易进口商品落地加工政策备受关注，正在规划建设的“互市贸易创新发展区”积极布局日本产业园和韩国产业园，推动互市贸易创新发展，为加快丹东经济转型和对外开放提供了新的载体和契机。国测集团在产业布局、园区建设、金融投资等领域有着前瞻性战略眼光和丰富的运营经验，希望双方进一步加强沟通联系，围绕具体合作项目开展实质性对接，开启合作共赢新篇章。丹东市政府将竭力为企业营造安心投资、放心经营的良好环境。。郑嵘对丹东的发展机遇表示高度赞许。她表示，今年以来，面对各种风险挑战，丹东经济社会始终保持稳中向好的发展态势，承接上级多项利好政策，未来发展潜力无限。国测集团愿意主动融入丹东振兴发展大局，在园区建设运营、现代服务业发展等方面与丹东各界携手共进，实现互利共赢。,其他,0.5744955713363232
辽宁省,张成中会见上海电气工程设计有限公司客人,2020-04-22,李克强赴中国医学科学院病原生物学研究所 考察新冠肺炎疫情防控科研攻关时强调 在有力防控的同时有效开展药物攻关 科学精准打赢疫情防控阻击战。2月9日，中共中央政治局常委、国务院总理、中央应对新冠肺炎疫情工作领导小组组长李克强赴中国医学科学院病原生物学研究所，考察疫情防控科研攻关，慰问一线科研人员。。中国医学科学院负责人汇报了疫情防控科研进展，李克强对他们夜以继日辛勤付出、开展攻关予以肯定。他说，贯彻习近平总书记关于加强疫情防控工作的重要指示精神，中央应对疫情工作领导小组对疫情防控工作多次作出部署，疫情防控工作正在有力开展。要继续做好早发现、早报告、早隔离、早治疗，进一步加强对确诊患者的集中收治和对疑似患者、发热病例、密切接触者的集中隔离和观察，努力提高收治率和治愈率、降低感染率和病死率。抗击疫情既需要全民行动，更需要科技支撑。要集中最强科研力量，加强协同攻关，攻克最急防治难题，科学精准抗击疫情。。在电镜实验室，科研团队负责人介绍了用于研究新冠肺炎药物和疫苗的动物模型、病毒传播途径研究等情况。李克强说，科学防控很重要的是加快研究清楚病毒传播途径，这样就能更有效地开展群防群控，把宝贵的防控资源用到该用的地方，发挥更大效用。他叮嘱科研人员，对群众关切的病毒传播途径等要及时发出权威声音，以利科学防控。。在病原系统生物学重点实验室，李克强详细了解抗病毒药物筛选等情况。得知目前已筛选出药物启动临床试验，并正在研制满足不同临床需求的药物，李克强说，有效药物是打赢这场阻击战的重要制胜武器，是提高患者治愈率、降低病死率的关键，抗疫一线的医护人员和患者对此十分期盼。医药等相关领域科研工作者要与时间赛跑，集中各方智慧，加强与临床合作，深入研究治愈病例的治疗方案，全力开展药品研发攻关。他叮嘱随行有关同志，要对有效药物以及疫苗研制加大财力物力人力等各方面支持和保障。李克强强调，药物和疫苗研制一定要尊重科学、遵循规律，把安全性有效性作为根本标准。有了有效药物，就能给患者带来福音，给群众送上“定心丸”。。李克强向为抗击疫情持续奋战的一线科研人员表示感谢。他勉励科研人员说，你们是关键岗位，要在关键时刻发挥关键作用，勇于探索创新，为抗击疫情、保护人民群众生命安全和身体健康作出更大贡献。要在以习近平同志为核心的党中央坚强领导下，全国上下同舟共济、众志成城、共克时艰，坚决打赢疫情防控阻击战。,其他,0.7285792885982477
